"No.","Time","Source","Destination","Protocol","Length","Info","rate"
"2261","2.550342","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2262","2.550358","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2263","2.550706","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2264","2.550722","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2265","2.551441","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2266","2.551457","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2267","2.552197","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2268","2.552213","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2269","2.553025","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2270","2.553041","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2271","2.553365","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2272","2.553381","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2273","2.553730","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2274","2.553746","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2275","2.553945","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2276","2.553961","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2277","2.554676","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2278","2.554692","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2279","2.555775","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2280","2.555791","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2281","2.556103","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2282","2.556119","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2283","2.557199","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2284","2.557215","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2285","2.557450","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2286","2.557466","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2287","2.558136","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2288","2.558152","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2289","2.558360","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2290","2.558376","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2291","2.558625","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2292","2.558641","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2293","2.558940","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2294","2.558956","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2295","2.559259","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2296","2.559275","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2297","2.559605","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2298","2.559621","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2299","2.559924","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2300","2.559940","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2301","2.559997","00:00:00_00:00:01","Broadcast","802.11","83","Beacon frame, SN=37, FN=0, Flags=o........, BI=2304","6.0"
"2302","2.560837","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2303","2.560853","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2304","2.561073","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2305","2.561089","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2306","2.561397","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2307","2.561413","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2308","2.562132","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2309","2.562148","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2310","2.562491","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2311","2.562507","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2312","2.563235","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2313","2.563251","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2314","2.563566","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2315","2.563582","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2316","2.563894","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2317","2.563910","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2318","2.564127","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2319","2.564143","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2320","2.564442","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2321","2.564458","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2322","2.564797","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2323","2.564813","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2324","2.565812","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2325","2.565828","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2326","2.566149","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2327","2.566165","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2328","2.566505","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2329","2.566521","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2330","2.566799","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2331","2.566815","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2332","2.567010","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2333","2.567026","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2334","2.567352","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2335","2.567368","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2336","2.567619","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2337","2.567635","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2338","2.567891","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2339","2.567907","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2340","2.568649","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2341","2.568665","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2342","2.568876","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2343","2.568892","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2344","2.569878","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2345","2.569894","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2346","2.570252","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2347","2.570268","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2348","2.570476","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2349","2.570492","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2350","2.571401","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2351","2.571417","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2352","2.571761","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2353","2.571777","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2354","2.572307","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2355","2.572323","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2356","2.572658","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2357","2.572674","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2358","2.573429","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2359","2.573445","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2360","2.573641","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"2361","2.573657","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2362","2.573956","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2363","2.573972","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2364","2.574764","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2365","2.574780","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2366","2.574967","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","48.0"
"2367","2.574983","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2368","2.575239","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2369","2.575255","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2370","2.575520","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2371","2.575536","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2372","2.576506","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2373","2.576522","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2374","2.577609","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2375","2.577625","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2376","2.578384","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2377","2.578400","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2378","2.578717","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2379","2.578733","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2380","2.579034","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2381","2.579050","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2382","2.579968","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2383","2.579984","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2384","2.580301","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2385","2.580317","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2386","2.581036","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2387","2.581052","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2388","2.581385","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2389","2.581401","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2390","2.582175","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2391","2.582191","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2392","2.582779","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2393","2.582795","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2394","2.583510","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2395","2.583526","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2396","2.584266","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2397","2.584282","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2398","2.584554","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2399","2.584570","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2400","2.584792","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2401","2.584808","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2402","2.584994","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2403","2.585010","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2404","2.585205","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2405","2.585221","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2406","2.585486","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2407","2.585502","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2408","2.586403","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2409","2.586419","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2410","2.586632","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2411","2.586648","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2412","2.586852","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2413","2.586868","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2414","2.587072","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2415","2.587088","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2416","2.587301","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2417","2.587317","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2418","2.587539","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2419","2.587555","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2420","2.587854","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2421","2.587870","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2422","2.588121","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2423","2.588137","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2424","2.588445","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2425","2.588461","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2426","2.589471","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2427","2.589487","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2428","2.589795","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2429","2.589811","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2430","2.590159","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2431","2.590175","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2432","2.590838","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2433","2.590854","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2434","2.591049","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2435","2.591065","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2436","2.591529","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2437","2.591545","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2438","2.591889","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2439","2.591905","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2440","2.592517","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2441","2.592533","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2442","2.592850","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2443","2.592866","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2444","2.593169","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2445","2.593185","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2446","2.593445","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2447","2.593461","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2448","2.593787","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2449","2.593803","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2450","2.594054","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2451","2.594070","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2452","2.594795","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2453","2.594811","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2454","2.595049","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2455","2.595065","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2456","2.595260","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2457","2.595276","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2458","2.595575","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2459","2.595591","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2460","2.596319","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"2461","2.596335","","00:00:00_00:00:03 (00:00:00:00:00:03) (RA)","802.11","36","Acknowledgement, Flags=o........","6.0"
"2462","2.596650","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"2463","2.596666","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","12.0"
"2464","2.596935","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2465","2.596951","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2466","2.597198","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2467","2.597214","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2468","2.597409","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2469","2.597425","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2470","2.597699","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2471","2.597715","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2472","2.598668","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2473","2.598684","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2474","2.598940","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2475","2.598956","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2476","2.599230","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2477","2.599246","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2478","2.599502","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2479","2.599518","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2480","2.600216","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2481","2.600232","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2482","2.600479","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2483","2.600495","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2484","2.600699","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2485","2.600715","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2486","2.600919","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"2487","2.600935","","00:00:00_00:00:04 (00:00:00:00:00:04) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2488","2.601209","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2489","2.601225","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2490","2.601499","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2491","2.601515","","00:00:00_00:00:05 (00:00:00:00:00:05) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2492","2.602007","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2493","2.602023","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2494","2.602334","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2495","2.602350","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2496","2.602651","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"2497","2.602667","","00:00:00_00:00:02 (00:00:00:00:00:02) (RA)","802.11","36","Acknowledgement, Flags=o........","24.0"
"2498","2.602925","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
